protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,time_since_last,packet_rate,burst_count,unique_ports,port_entropy,ip_entropy,tcp_syn_count,tcp_ack_count,flow_duration,flow_packets,flow_bytes,avg_packet_size,label
17,0,0,918,0,0,0,0,0.0030028820037841797,216,0,2,1.0,-0.0,0,0,57.63683867454529,9565,4791499,500.940825927862,attack
6,0,2,60,0,0,0,0,0.017206430435180664,216,0,3,1.584962500721156,-0.0,1,210,56.998732805252075,210,19658,93.60952380952381,attack
6,0,2,89,0,0,0,0,0.0,216,0,3,1.584962500721156,-0.0,1,211,56.998732805252075,211,19747,93.58767772511848,attack
6,443,2,54,0,0,0,0,0.0009982585906982422,216,0,1,-0.0,-0.0,1,184,57.05901908874512,185,30215,163.32432432432432,attack
6,0,2,89,0,0,0,0,0.0,216,0,3,1.584962500721156,-0.0,1,212,56.99973106384277,212,19836,93.56603773584905,attack
6,443,2,54,0,0,0,0,0.0009989738464355469,216,0,1,-0.0,-0.0,1,185,57.06001806259155,186,30269,162.73655913978496,attack
17,0,0,201,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.6560423374176,9566,4791700,500.9094710432783,attack
17,0,0,269,0,0,0,0,0.0010006427764892578,216,0,2,1.0,-0.0,0,0,57.65704298019409,9567,4791969,500.88523047977424,attack
17,0,0,90,0,0,0,0,0.0,216,0,4,2.0,-0.0,0,0,57.648709297180176,1404,206398,147.00712250712252,attack
17,0,0,1132,0,0,0,0,0.013050317764282227,216,0,2,1.0,-0.0,0,0,57.670093297958374,9568,4793101,500.9511914715719,attack
6,443,2,476,0,0,0,0,0.002037525177001953,216,0,1,-0.0,-0.0,1,21,1.0639114379882812,22,10073,457.8636363636364,attack
17,0,0,199,0,0,0,0,0.0010008811950683594,216,0,2,1.0,-0.0,0,0,57.673131704330444,9569,4793300,500.9196363256349,attack
17,0,0,263,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.673131704330444,9570,4793563,500.8947753396029,attack
6,0,2,60,0,0,0,0,0.011677265167236328,216,0,1,-0.0,-0.0,1,21,1.0078647136688232,21,1463,69.66666666666667,attack
17,0,0,118,0,0,0,0,0.0029823780059814453,216,0,2,1.0,-0.0,0,0,57.68779134750366,9571,4793681,500.85476961655,attack
17,0,0,257,0,0,0,0,0.005507707595825195,216,0,2,1.0,-0.0,0,0,57.69329905509949,9572,4793938,500.82929377350604,attack
17,0,0,200,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.69329905509949,9573,4794138,500.797869006581,attack
6,0,2,60,0,0,0,0,0.001998424530029297,216,0,3,1.584962500721156,-0.0,1,213,57.03998517990112,213,19896,93.40845070422536,attack
17,0,0,1019,0,0,0,0,0.007575273513793945,216,0,2,1.0,-0.0,0,0,57.70287275314331,9574,4795157,500.8519949864216,attack
17,0,0,200,0,0,0,0,0.010549306869506836,216,0,2,1.0,-0.0,0,0,57.71342206001282,9575,4795357,500.82057441253266,attack
17,0,0,257,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.71342206001282,9576,4795614,500.7951127819549,attack
6,443,2,476,0,0,0,0,0.008624553680419922,216,0,1,-0.0,-0.0,1,22,1.1138272285461426,23,10549,458.6521739130435,attack
17,0,0,271,0,0,0,0,0.011827230453491211,216,0,2,1.0,-0.0,0,0,57.73387384414673,9577,4795885,500.77111830427066,attack
17,0,0,202,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.73387384414673,9578,4796087,500.7399248277302,attack
17,0,0,1003,0,0,0,0,0.0020008087158203125,216,0,2,1.0,-0.0,0,0,57.73587465286255,9579,4797090,500.79235828374567,attack
6,0,2,60,0,0,0,0,0.0029931068420410156,216,0,1,-0.0,-0.0,1,22,1.0619235038757324,22,1523,69.22727272727273,attack
6,0,2,135,0,0,0,0,0.008074045181274414,216,0,3,1.584962500721156,-0.0,1,214,57.09162950515747,214,20031,93.60280373831776,attack
17,0,0,200,0,0,0,0,0.006055355072021484,216,0,2,1.0,-0.0,0,0,57.752997159957886,9580,4797290,500.7609603340292,attack
17,0,0,264,0,0,0,0,0.0010104179382324219,216,0,2,1.0,-0.0,0,0,57.75400757789612,9581,4797554,500.73624882580106,attack
17,0,0,1015,0,0,0,0,0.015030384063720703,216,0,2,1.0,-0.0,0,0,57.76903796195984,9582,4798569,500.78991859737005,attack
17,0,0,201,0,0,0,0,0.002361774444580078,216,0,2,1.0,-0.0,0,0,57.77139973640442,9583,4798770,500.7586350829594,attack
6,443,2,476,0,0,0,0,0.0015058517456054688,216,0,1,-0.0,-0.0,1,23,1.1646862030029297,24,11025,459.375,attack
17,0,0,259,0,0,0,0,0.0010066032409667969,216,0,2,1.0,-0.0,0,0,57.77391219139099,9584,4799029,500.7334098497496,attack
6,0,2,60,0,0,0,0,0.013325929641723633,216,0,1,-0.0,-0.0,1,23,1.1102938652038574,23,1583,68.82608695652173,attack
17,0,0,90,0,0,0,0,0.001001119613647461,216,0,4,2.0,-0.0,0,0,57.779905557632446,1405,206488,146.96654804270463,attack
6,443,2,54,0,0,0,0,0.0020003318786621094,216,0,1,-0.0,-0.0,1,186,57.194215297698975,187,30323,162.15508021390374,attack
17,0,0,201,0,0,0,0,0.0021483898162841797,216,0,2,1.0,-0.0,0,0,57.79238796234131,9585,4799230,500.7021387584768,attack
17,0,0,252,0,0,0,0,0.0009946823120117188,216,0,2,1.0,-0.0,0,0,57.79338264465332,9586,4799482,500.67619445023996,attack
17,0,0,1013,0,0,0,0,0.009864330291748047,216,0,2,1.0,-0.0,0,0,57.80324697494507,9587,4800495,500.7296338792114,attack
17,0,0,201,0,0,0,0,0.008239030838012695,216,0,2,1.0,-0.0,0,0,57.81148600578308,9588,4800696,500.6983729662078,attack
17,0,0,247,0,0,0,0,0.0015048980712890625,216,0,2,1.0,-0.0,0,0,57.81299090385437,9589,4800943,500.6719157367817,attack
6,443,2,476,0,0,0,0,0.012105703353881836,216,0,1,-0.0,-0.0,1,24,1.2168772220611572,25,11501,460.04,attack
17,0,0,201,0,0,0,0,0.007868766784667969,216,0,2,1.0,-0.0,0,0,57.83296537399292,9590,4801144,500.64066736183526,attack
17,0,0,273,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.83296537399292,9591,4801417,500.61693254092376,attack
17,0,0,1046,0,0,0,0,0.0031714439392089844,216,0,2,1.0,-0.0,0,0,57.83613681793213,9592,4802463,500.6737906588824,attack
6,0,2,60,0,0,0,0,0.003001689910888672,216,0,1,-0.0,-0.0,1,24,1.1621942520141602,24,1643,68.45833333333333,attack
17,0,0,201,0,0,0,0,0.013946056365966797,216,0,2,1.0,-0.0,0,0,57.853084564208984,9593,4802664,500.64255186073177,attack
17,0,0,272,0,0,0,0,0.0010094642639160156,216,0,2,1.0,-0.0,0,0,57.8540940284729,9594,4802936,500.6187200333542,attack
17,0,0,94,0,0,0,0,0.010948657989501953,216,0,4,2.0,-0.0,0,0,57.856709003448486,1406,206582,146.92887624466573,attack
17,0,0,94,0,0,0,0,0.0010025501251220703,216,0,4,2.0,-0.0,0,0,57.85771155357361,1407,206676,146.8912579957356,attack
17,0,0,1040,0,0,0,0,0.0074694156646728516,216,0,2,1.0,-0.0,0,0,57.8735146522522,9595,4803976,500.6749348619072,attack
17,0,0,199,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.8735146522522,9596,4804175,500.6434972905377,attack
17,0,0,259,0,0,0,0,0.0010104179382324219,216,0,2,1.0,-0.0,0,0,57.87452507019043,9597,4804434,500.61831822444515,attack
6,443,2,476,0,0,0,0,0.002010345458984375,216,0,1,-0.0,-0.0,1,25,1.2683160305023193,26,11977,460.65384615384613,attack
17,0,0,200,0,0,0,0,0.016599178314208984,216,0,2,1.0,-0.0,0,0,57.89313459396362,9598,4804634,500.5869972911023,attack
6,0,2,60,0,0,0,0,0.0009980201721191406,216,0,1,-0.0,-0.0,1,25,1.2171883583068848,25,1703,68.12,attack
17,0,0,254,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.89413261413574,9599,4804888,500.56130846963225,attack
17,0,0,985,0,0,0,0,0.009017467498779297,216,0,2,1.0,-0.0,0,0,57.90315008163452,9600,4805873,500.6117708333333,attack
17,0,0,199,0,0,0,0,0.008515596389770508,216,0,2,1.0,-0.0,0,0,57.91166567802429,9601,4806072,500.5803562128945,attack
17,0,0,250,0,0,0,0,0.0015077590942382812,216,0,2,1.0,-0.0,0,0,57.91317343711853,9602,4806322,500.55425952926475,attack
17,0,0,90,0,0,0,0,0.008310794830322266,216,0,4,2.0,-0.0,0,0,57.91315054893494,1408,206766,146.85085227272728,attack
6,443,2,476,0,0,0,0,0.005583524703979492,216,0,1,-0.0,-0.0,1,26,1.3188483715057373,27,12453,461.22222222222223,attack
17,0,0,94,0,0,0,0,0.003530263900756836,216,0,4,2.0,-0.0,0,0,57.92226433753967,1409,206860,146.81334279630943,attack
17,0,0,202,0,0,0,0,0.0010218620300292969,216,0,2,1.0,-0.0,0,0,57.93161988258362,9603,4806524,500.52316984275745,attack
17,0,0,257,0,0,0,0,0.0015077590942382812,216,0,2,1.0,-0.0,0,0,57.933127641677856,9604,4806781,500.4978134110787,attack
17,0,0,1013,0,0,0,0,0.003004789352416992,216,0,2,1.0,-0.0,0,0,57.93613243103027,9605,4807794,500.5511712649662,attack
6,0,2,60,0,0,0,0,0.008003473281860352,216,0,1,-0.0,-0.0,1,26,1.2671916484832764,26,1763,67.8076923076923,attack
17,0,0,200,0,0,0,0,0.009027957916259766,216,0,2,1.0,-0.0,0,0,57.953163862228394,9606,4807994,500.5198834062044,attack
17,0,0,274,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.953163862228394,9607,4808268,500.4963047777662,attack
17,0,0,975,0,0,0,0,0.016761302947998047,216,0,2,1.0,-0.0,0,0,57.96992516517639,9608,4809243,500.5456910907577,attack
17,0,0,200,0,0,0,0,0.003005504608154297,216,0,2,1.0,-0.0,0,0,57.972930669784546,9609,4809443,500.5144135706109,attack
17,0,0,270,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.972930669784546,9610,4809713,500.49042663891777,attack
6,443,2,476,0,0,0,0,0.005001544952392578,216,0,1,-0.0,-0.0,1,27,1.3697128295898438,28,12929,461.75,attack
6,0,2,60,0,0,0,0,0.013540267944335938,216,0,1,-0.0,-0.0,1,27,1.314528226852417,27,1823,67.51851851851852,attack
17,0,0,204,0,0,0,0,0.0,216,0,2,1.0,-0.0,0,0,57.991472482681274,9611,4809917,500.45957756737073,attack
17,0,0,254,0,0,0,0,0.0015039443969726562,216,0,2,1.0,-0.0,0,0,57.99297642707825,9612,4810171,500.4339367457345,attack
17,0,0,1000,0,0,0,0,0.01106572151184082,216,0,2,1.0,-0.0,0,0,58.00404214859009,9613,4811171,500.4859045043171,attack
17,0,0,204,0,0,0,0,0.009943008422851562,216,0,2,1.0,-0.0,0,0,58.01398515701294,9614,4811375,500.45506552943624,attack
17,0,0,251,0,0,0,0,0.001001119613647461,216,0,2,1.0,-0.0,0,0,58.01498627662659,9615,4811626,500.4291211648466,attack
6,443,2,476,0,0,0,0,0.01411747932434082,214,0,1,-0.0,-0.0,1,28,1.420884370803833,29,13405,462.2413793103448,attack
17,0,0,201,0,0,0,0,0.004194498062133789,214,0,2,1.0,-0.0,0,0,58.03329825401306,9616,4811827,500.3979825291181,attack
17,0,0,249,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.03329825401306,9617,4812076,500.3718415306229,attack
6,0,2,60,0,0,0,0,0.008893013000488281,214,0,1,-0.0,-0.0,1,28,1.3652470111846924,28,1883,67.25,attack
17,0,0,924,0,0,0,0,0.0060045719146728516,214,0,2,1.0,-0.0,0,0,58.04819583892822,9618,4813000,500.41588687876896,attack
17,0,0,200,0,0,0,0,0.005056619644165039,214,0,2,1.0,-0.0,0,0,58.05325245857239,9619,4813200,500.384655369581,attack
17,0,0,252,0,0,0,0,0.000997781753540039,214,0,2,1.0,-0.0,0,0,58.05425024032593,9620,4813452,500.35883575883577,attack
17,0,0,90,0,0,0,0,0.0,214,0,4,2.0,-0.0,0,0,58.04591655731201,1410,206950,146.77304964539007,attack
17,0,0,984,0,0,0,0,0.016276836395263672,214,0,2,1.0,-0.0,0,0,58.07052707672119,9621,4814436,500.40910508263175,attack
17,0,0,205,0,0,0,0,0.0011792182922363281,214,0,2,1.0,-0.0,0,0,58.07170629501343,9622,4814641,500.3784036582831,attack
17,0,0,257,0,0,0,0,0.0016162395477294922,214,0,2,1.0,-0.0,0,0,58.07332253456116,9623,4814898,500.35311233503063,attack
6,443,2,476,0,0,0,0,0.0065648555755615234,214,0,1,-0.0,-0.0,1,29,1.471668004989624,30,13881,462.7,attack
17,0,0,195,0,0,0,0,0.013075590133666992,214,0,2,1.0,-0.0,0,0,58.092962980270386,9624,4815093,500.32138403990024,attack
17,0,0,259,0,0,0,0,0.0010042190551757812,214,0,2,1.0,-0.0,0,0,58.09396719932556,9625,4815352,500.2963116883117,attack
6,0,2,60,0,0,0,0,0.0,214,0,1,-0.0,-0.0,1,29,1.417022943496704,29,1943,67.0,attack
17,0,0,914,0,0,0,0,0.009012460708618164,214,0,2,1.0,-0.0,0,0,58.10297966003418,9626,4816266,500.3392894244754,attack
17,0,0,204,0,0,0,0,0.008545160293579102,214,0,2,1.0,-0.0,0,0,58.11152482032776,9627,4816470,500.3085073231536,attack
17,0,0,242,0,0,0,0,0.001506805419921875,214,0,2,1.0,-0.0,0,0,58.11303162574768,9628,4816712,500.28167843788947,attack
17,0,0,118,0,0,0,0,0.012079238891601562,214,0,2,1.0,-0.0,0,0,58.12511086463928,9629,4816830,500.2419773600582,attack
17,0,0,200,0,0,0,0,0.008067131042480469,214,0,2,1.0,-0.0,0,0,58.13317799568176,9630,4817030,500.2107995846314,attack
17,0,0,223,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.13317799568176,9631,4817253,500.1820164053577,attack
17,0,0,918,0,0,0,0,0.004011869430541992,214,0,2,1.0,-0.0,0,0,58.137189865112305,9632,4818171,500.2253945182724,attack
6,443,2,476,0,0,0,0,0.0009996891021728516,214,0,1,-0.0,-0.0,1,30,1.5299701690673828,31,14357,463.1290322580645,attack
6,0,2,60,0,0,0,0,0.006063222885131836,214,0,1,-0.0,-0.0,1,30,1.467308521270752,30,2003,66.76666666666667,attack
17,0,0,198,0,0,0,0,0.007433414459228516,214,0,2,1.0,-0.0,0,0,58.15168619155884,9633,4818369,500.19402055434443,attack
17,0,0,221,0,0,0,0,0.0015053749084472656,214,0,2,1.0,-0.0,0,0,58.153191566467285,9634,4818590,500.16504048162756,attack
17,0,0,90,0,0,0,0,0.0010037422180175781,214,0,4,2.0,-0.0,0,0,58.14586162567139,1411,207040,146.73281360737067,attack
17,0,0,911,0,0,0,0,0.015645742416381836,214,0,2,1.0,-0.0,0,0,58.169841051101685,9635,4819501,500.2076803321225,attack
17,0,0,200,0,0,0,0,0.003004312515258789,214,0,2,1.0,-0.0,0,0,58.17284536361694,9636,4819701,500.17652552926523,attack
17,0,0,240,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.17284536361694,9637,4819941,500.14952786136763,attack
6,443,2,476,0,0,0,0,0.015671491622924805,214,0,1,-0.0,-0.0,1,31,1.5802974700927734,32,14833,463.53125,attack
17,0,0,207,0,0,0,0,0.004517793655395508,214,0,2,1.0,-0.0,0,0,58.193034648895264,9638,4820148,500.1191118489313,attack
17,0,0,279,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.193034648895264,9639,4820427,500.09617180205413,attack
17,0,0,888,0,0,0,0,0.010029792785644531,214,0,2,1.0,-0.0,0,0,58.20306444168091,9640,4821315,500.13641078838174,attack
6,0,2,60,0,0,0,0,0.0019986629486083984,214,0,1,-0.0,-0.0,1,31,1.5281188488006592,31,2063,66.54838709677419,attack
17,0,0,200,0,0,0,0,0.008199214935302734,214,0,2,1.0,-0.0,0,0,58.21326231956482,9641,4821515,500.1052795353179,attack
17,0,0,281,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.21326231956482,9642,4821796,500.0825554864136,attack
17,0,0,202,0,0,0,0,0.018241405487060547,214,0,2,1.0,-0.0,0,0,58.23150372505188,9643,4821998,500.0516436793529,attack
17,0,0,271,0,0,0,0,0.0015108585357666016,214,0,2,1.0,-0.0,0,0,58.23301458358765,9644,4822269,500.0278929904604,attack
17,0,0,867,0,0,0,0,0.003005504608154297,214,0,2,1.0,-0.0,0,0,58.2360200881958,9645,4823136,500.0659409020218,attack
6,443,2,476,0,0,0,0,0.004037618637084961,214,0,1,-0.0,-0.0,1,32,1.631838321685791,33,15309,463.90909090909093,attack
17,0,0,869,0,0,0,0,0.00800633430480957,214,0,2,1.0,-0.0,0,0,58.248064041137695,9646,4824005,500.1041882645656,attack
17,0,0,202,0,0,0,0,0.005041599273681641,214,0,2,1.0,-0.0,0,0,58.25310564041138,9647,4824207,500.073287032238,attack
17,0,0,262,0,0,0,0,0.0009989738464355469,214,0,2,1.0,-0.0,0,0,58.25410461425781,9648,4824469,500.0486111111111,attack
6,0,2,60,0,0,0,0,0.0,214,0,1,-0.0,-0.0,1,32,1.577160358428955,32,2123,66.34375,attack
17,0,0,869,0,0,0,0,0.007856130599975586,214,0,2,1.0,-0.0,0,0,58.26196074485779,9649,4825338,500.0868483780703,attack
17,0,0,865,0,0,0,0,0.007222890853881836,214,0,2,1.0,-0.0,0,0,58.26918363571167,9650,4826203,500.1246632124352,attack
17,0,0,199,0,0,0,0,0.004011631011962891,214,0,2,1.0,-0.0,0,0,58.27319526672363,9651,4826402,500.09346181742825,attack
17,0,0,261,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.27319526672363,9652,4826663,500.0686904268545,attack
17,0,0,90,0,0,0,0,0.014446735382080078,214,0,4,2.0,-0.0,0,0,58.2793083190918,1412,207130,146.69263456090653,attack
17,0,0,867,0,0,0,0,0.001001119613647461,214,0,2,1.0,-0.0,0,0,58.28864312171936,9653,4827530,500.106702579509,attack
6,443,2,476,0,0,0,0,0.0015149116516113281,214,0,1,-0.0,-0.0,1,33,1.681938648223877,34,15785,464.2647058823529,attack
17,0,0,202,0,0,0,0,0.003015756607055664,214,0,2,1.0,-0.0,0,0,58.29317378997803,9654,4827732,500.0758234928527,attack
17,0,0,273,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.29317378997803,9655,4828005,500.0523045054376,attack
17,0,0,867,0,0,0,0,0.008041858673095703,214,0,2,1.0,-0.0,0,0,58.30121564865112,9656,4828872,500.0903065451533,attack
17,0,0,880,0,0,0,0,0.002005338668823242,214,0,2,1.0,-0.0,0,0,58.303220987319946,9657,4829752,500.1296468882676,attack
6,0,2,60,0,0,0,0,0.005547761917114258,214,0,1,-0.0,-0.0,1,33,1.6318244934082031,33,2183,66.15151515151516,attack
17,0,0,202,0,0,0,0,0.0045392513275146484,214,0,2,1.0,-0.0,0,0,58.313308000564575,9658,4829954,500.0987782149513,attack
17,0,0,276,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.313308000564575,9659,4830230,500.0755771819029,attack
17,0,0,882,0,0,0,0,0.012523651123046875,214,0,2,1.0,-0.0,0,0,58.32583165168762,9660,4831112,500.11511387163563,attack
17,0,0,201,0,0,0,0,0.007048130035400391,214,0,2,1.0,-0.0,0,0,58.33287978172302,9661,4831313,500.0841527792154,attack
17,0,0,278,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.33287978172302,9662,4831591,500.0611674601532,attack
17,0,0,864,0,0,0,0,0.004008054733276367,214,0,2,1.0,-0.0,0,0,58.3368878364563,9663,4832455,500.0988305909138,attack
6,443,2,476,0,0,0,0,0.004064083099365234,214,0,1,-0.0,-0.0,1,34,1.7327325344085693,35,16261,464.6,attack
17,0,0,110,0,0,0,0,0.004743814468383789,214,0,4,2.0,-0.0,0,0,58.33736205101013,1413,207240,146.66666666666666,attack
17,0,0,866,0,0,0,0,0.006414890289306641,214,0,2,1.0,-0.0,0,0,58.352110624313354,9664,4833321,500.1366928807947,attack
17,0,0,199,0,0,0,0,0.0009987354278564453,214,0,2,1.0,-0.0,0,0,58.35310935974121,9665,4833520,500.10553543714434,attack
17,0,0,275,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.35310935974121,9666,4833795,500.08224705152077,attack
6,0,2,60,0,0,0,0,0.008512496948242188,214,0,1,-0.0,-0.0,1,34,1.6846776008605957,34,2243,65.97058823529412,attack
17,0,0,866,0,0,0,0,0.0035271644592285156,214,0,2,1.0,-0.0,0,0,58.36514902114868,9667,4834661,500.12009930692045,attack
17,0,0,204,0,0,0,0,0.006720304489135742,214,0,2,1.0,-0.0,0,0,58.37186932563782,9668,4834865,500.0894704178734,attack
17,0,0,262,0,0,0,0,0.001508474349975586,214,0,2,1.0,-0.0,0,0,58.37337779998779,9669,4835127,500.06484641638224,attack
17,0,0,866,0,0,0,0,0.004010915756225586,214,0,2,1.0,-0.0,0,0,58.37738871574402,9670,4835993,500.1026887280248,attack
17,0,0,863,0,0,0,0,0.0025072097778320312,214,0,2,1.0,-0.0,0,0,58.37989592552185,9671,4836856,500.14021300796196,attack
17,0,0,94,0,0,0,0,0.010084390640258789,214,0,4,2.0,-0.0,0,0,58.38164663314819,1414,207334,146.62942008486564,attack
6,443,2,476,0,0,0,0,0.003018617630004883,214,0,1,-0.0,-0.0,1,35,1.7847795486450195,36,16737,464.9166666666667,attack
17,0,0,205,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.392998933792114,9672,4837061,500.1096980976013,attack
17,0,0,263,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.392998933792114,9673,4837324,500.0851855680761,attack
17,0,0,860,0,0,0,0,0.009382486343383789,214,0,2,1.0,-0.0,0,0,58.4023814201355,9674,4838184,500.12238991110195,attack
17,0,0,200,0,0,0,0,0.01058506965637207,214,0,2,1.0,-0.0,0,0,58.41296648979187,9675,4838384,500.09136950904394,attack
17,0,0,267,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.41296648979187,9676,4838651,500.0672798677139,attack
6,0,2,60,0,0,0,0,0.0010058879852294922,214,0,1,-0.0,-0.0,1,35,1.7370281219482422,35,2303,65.8,attack
17,0,0,862,0,0,0,0,0.0025169849395751953,214,0,2,1.0,-0.0,0,0,58.416489362716675,9677,4839513,500.10468120285213,attack
17,0,0,862,0,0,0,0,0.014034271240234375,214,0,2,1.0,-0.0,0,0,58.43052363395691,9678,4840375,500.1420748088448,attack
17,0,0,200,0,0,0,0,0.0010030269622802734,214,0,2,1.0,-0.0,0,0,58.43152666091919,9679,4840575,500.1110651926852,attack
17,0,0,266,0,0,0,0,0.0015039443969726562,214,0,2,1.0,-0.0,0,0,58.43303060531616,9680,4840841,500.08688016528924,attack
17,0,0,864,0,0,0,0,0.004033327102661133,214,0,2,1.0,-0.0,0,0,58.43706393241882,9681,4841705,500.12447061254005,attack
6,443,2,476,0,0,0,0,0.007374286651611328,214,0,1,-0.0,-0.0,1,36,1.8362188339233398,37,17213,465.2162162162162,attack
17,0,0,202,0,0,0,0,0.008456707000732422,214,0,2,1.0,-0.0,0,0,58.45289492607117,9682,4841907,500.0936789919438,attack
17,0,0,270,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.45289492607117,9683,4842177,500.0699163482392,attack
17,0,0,866,0,0,0,0,0.0010199546813964844,214,0,2,1.0,-0.0,0,0,58.45391488075256,9684,4843043,500.1077034283354,attack
6,0,2,60,0,0,0,0,0.003996849060058594,214,0,1,-0.0,-0.0,1,36,1.7809674739837646,36,2363,65.63888888888889,attack
17,0,0,866,0,0,0,0,0.009450674057006836,214,0,2,1.0,-0.0,0,0,58.46736240386963,9685,4843909,500.14548270521425,attack
17,0,0,864,0,0,0,0,0.0009951591491699219,214,0,2,1.0,-0.0,0,0,58.4683575630188,9686,4844773,500.18304769770805,attack
17,0,0,199,0,0,0,0,0.0045087337493896484,214,0,2,1.0,-0.0,0,0,58.47286629676819,9687,4844972,500.151956229999,attack
17,0,0,274,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.47286629676819,9688,4845246,500.12861271676303,attack
17,0,0,195,0,0,0,0,0.02026963233947754,214,0,2,1.0,-0.0,0,0,58.493135929107666,9689,4845441,500.09712044586644,attack
17,0,0,866,0,0,0,0,0.0009965896606445312,214,0,2,1.0,-0.0,0,0,58.49413251876831,9690,4846307,500.13488132094943,attack
17,0,0,269,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.49413251876831,9691,4846576,500.11103085336913,attack
6,443,2,476,0,0,0,0,0.0,214,0,1,-0.0,-0.0,1,37,1.8859131336212158,38,17689,465.5,attack
17,0,0,94,0,0,0,0,0.006007194519042969,214,0,4,2.0,-0.0,0,0,58.49180603027344,1415,207428,146.5922261484099,attack
17,0,0,880,0,0,0,0,0.0030345916748046875,214,0,2,1.0,-0.0,0,0,58.50317430496216,9692,4847456,500.15022699133306,attack
6,0,2,60,0,0,0,0,0.00529789924621582,214,0,1,-0.0,-0.0,1,37,1.8315279483795166,37,2423,65.48648648648648,attack
17,0,0,203,0,0,0,0,0.0045087337493896484,214,0,2,1.0,-0.0,0,0,58.512980937957764,9693,4847659,500.1195708243062,attack
17,0,0,271,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.512980937957764,9694,4847930,500.09593563028676,attack
17,0,0,882,0,0,0,0,0.007031917572021484,214,0,2,1.0,-0.0,0,0,58.520012855529785,9695,4848812,500.13532748839606,attack
17,0,0,197,0,0,0,0,0.011530637741088867,214,0,2,1.0,-0.0,0,0,58.531543493270874,9696,4849009,500.1040635313531,attack
17,0,0,882,0,0,0,0,0.0015056133270263672,214,0,2,1.0,-0.0,0,0,58.5330491065979,9697,4849891,500.1434464267299,attack
17,0,0,268,0,0,0,0,0.0,214,0,2,1.0,-0.0,0,0,58.5330491065979,9698,4850159,500.11950917714995,attack
17,0,0,860,0,0,0,0,0.0030138492584228516,214,0,2,1.0,-0.0,0,0,58.53606295585632,9699,4851019,500.1566140839262,attack
6,443,2,476,0,0,0,0,0.010068655014038086,214,0,1,-0.0,-0.0,1,38,1.9379122257232666,39,18165,465.7692307692308,attack
17,0,0,200,0,0,0,0,0.008059978485107422,214,0,2,1.0,-0.0,0,0,58.55419158935547,9700,4851219,500.1256701030928,attack
17,0,0,265,0,0,0,0,0.0009989738464355469,214,0,2,1.0,-0.0,0,0,58.555190563201904,9701,4851484,500.10143284197505,attack
17,0,0,862,0,0,0,0,0.003999948501586914,214,0,2,1.0,-0.0,0,0,58.55919051170349,9702,4852346,500.13873428159144,attack
6,0,2,60,0,0,0,0,0.004946470260620117,214,0,1,-0.0,-0.0,1,38,1.887192726135254,38,2483,65.34210526315789,attack
17,0,0,863,0,0,0,0,0.005994081497192383,214,0,2,1.0,-0.0,0,0,58.570131063461304,9703,4853209,500.1761310934763,attack
17,0,0,200,0,0,0,0,0.003056049346923828,214,0,2,1.0,-0.0,0,0,58.57318711280823,9704,4853409,500.145197856554,attack
17,0,0,249,0,0,0,0,0.0009980201721191406,214,0,2,1.0,-0.0,0,0,58.57418513298035,9705,4853658,500.1193199381762,attack
17,0,0,865,0,0,0,0,0.010025978088378906,214,0,2,1.0,-0.0,0,0,58.584211111068726,9706,4854523,500.1569132495364,attack
17,0,0,197,0,0,0,0,0.0075261592864990234,214,0,2,1.0,-0.0,0,0,58.591737270355225,9707,4854720,500.125682497167,attack
17,0,0,257,0,0,0,0,0.0015079975128173828,214,0,2,1.0,-0.0,0,0,58.59324526786804,9708,4854977,500.1006386485373,attack
